customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgChargesPerMonth,Predicted_Churn,Churn_Probability
5636,0,0,0,0,60,1,2,0,2,0,2,2,0,0,1,0,2,64.75,4039.5,0,66.22131147540983,0,0.0837933480308403
6570,1,0,0,0,33,1,2,0,0,2,0,0,0,0,0,1,0,54.65,1665.2,0,48.976470588235294,0,0.3089400854020234
6947,1,0,0,0,10,1,0,1,2,2,2,2,2,2,0,1,2,110.1,1043.3,1,94.84545454545454,1,0.7164651837151259
2462,1,1,0,0,26,1,0,2,1,1,1,1,1,1,1,0,1,19.3,504.2,0,18.674074074074074,0,0.012184107324881054
2746,0,0,0,0,6,1,0,1,0,0,2,0,0,2,0,0,2,83.9,497.55,1,71.07857142857144,1,0.8758163273496151
2240,0,0,1,0,67,1,2,1,2,0,2,2,2,2,1,1,2,111.25,7511.65,0,110.46544117647058,0,0.2917542442180257
3658,0,0,1,1,49,0,1,0,2,0,0,2,0,0,1,1,1,35.8,1782.0,0,35.64,0,0.07850871999895981
3261,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.05,20.05,0,10.025,1,0.6684728768075376
1440,0,1,0,0,7,1,0,1,0,0,2,0,2,0,0,1,2,84.35,609.65,0,76.20625,1,0.8764887404139432
865,0,1,0,0,27,1,2,1,2,2,2,0,2,2,1,1,0,110.5,2857.6,0,102.05714285714285,0,0.3021729249659499
30,1,0,1,1,37,1,0,1,0,0,0,0,2,2,1,0,1,91.2,3247.55,0,85.46184210526316,0,0.24456324205119145
5343,0,0,1,1,63,1,2,1,2,2,2,0,2,0,0,1,2,100.55,6215.35,1,97.11484375,1,0.5020874793361345
4172,1,0,1,1,31,1,2,1,2,0,2,2,0,0,0,0,2,89.3,2823.0,0,88.21875,0,0.3192735539837103
2680,1,0,1,1,50,1,2,1,0,2,2,0,2,2,0,1,0,103.85,5017.9,1,98.39019607843136,1,0.7153133612080984
4441,1,1,0,0,32,1,2,1,0,0,2,0,0,0,0,1,1,81.1,2619.25,0,79.37121212121212,1,0.616552857907383
6504,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,24.6,24.6,1,12.3,1,0.6872204636285253
5675,0,0,1,0,63,1,2,1,0,0,0,2,0,0,1,1,1,81.2,4965.1,0,77.5796875,0,0.11225376172663883
500,1,0,0,0,30,1,2,1,2,2,0,0,0,2,0,1,1,94.3,2679.7,0,86.44193548387096,1,0.6427985227720755
6338,1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,116.1,8310.55,0,115.42430555555555,0,0.036231626613384534
463,0,0,0,0,53,1,2,1,0,2,2,0,2,2,2,0,2,105.55,5682.25,0,105.22685185185185,0,0.3766451859419158
3015,0,0,0,0,12,1,0,1,2,0,0,2,2,2,0,1,0,98.9,1120.95,1,86.22692307692309,1,0.8300028404082479
1555,1,0,1,0,50,1,2,1,2,2,0,0,0,2,0,1,1,94.4,4914.9,0,96.37058823529411,0,0.47399936324111064
714,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.5,27.55,0,9.183333333333334,0,0.4872576169030657
6853,0,0,0,0,9,1,2,1,0,0,2,0,2,2,0,0,1,98.3,923.5,1,92.35,1,0.9033333266744675
1873,1,0,0,0,17,1,0,1,2,0,0,0,2,2,0,0,2,93.85,1625.65,1,90.3138888888889,1,0.823526990261308
3750,0,0,1,0,56,1,0,1,2,2,2,0,2,2,1,1,1,105.6,6068.65,0,106.46754385964911,0,0.488810416172728
254,1,0,1,1,67,1,0,0,2,2,2,0,2,2,2,0,1,81.35,5398.6,0,79.39117647058823,0,0.12192058599755146
531,1,1,0,0,9,1,2,1,0,0,2,0,2,2,0,1,2,100.5,918.6,1,91.86,1,0.8998842388589435
3939,1,0,0,0,4,1,0,0,0,0,0,0,2,0,0,1,2,56.4,234.85,0,46.97,0,0.4974691520458565
182,1,0,0,0,19,1,0,0,0,2,0,2,0,2,1,1,0,65.35,1231.85,0,61.592499999999994,0,0.20726971200543828
3286,0,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,19.95,170.9,0,18.98888888888889,0,0.20272667895968777
567,0,0,0,0,71,1,2,1,0,2,2,2,2,2,2,1,2,111.25,7984.15,0,110.89097222222222,0,0.10477811139150688
1283,1,1,0,0,10,1,0,1,0,2,0,0,0,0,0,1,2,72.85,688.65,1,62.60454545454545,1,0.7671867811140965
5317,0,1,0,0,15,1,2,1,0,2,0,0,2,0,0,0,1,89.0,1288.3,0,80.51875,1,0.7412300391749561
2715,1,0,1,1,72,1,2,1,2,0,2,0,2,2,1,1,0,106.1,7848.5,0,107.51369863013699,0,0.10103145741794065
4250,1,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,1,20.05,267.0,0,20.53846153846154,0,0.029292747416175484
4278,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,0,25.2,1798.9,0,24.64246575342466,0,0.007593988830233099
4620,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.55,73.55,1,36.775,1,0.9254526605507154
2779,0,1,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,75.4,1643.55,0,68.48125,0,0.4965536775004017
2861,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,65.55,4807.45,0,65.8554794520548,0,0.0402001748283251
4326,0,0,0,0,26,1,2,1,0,0,2,0,0,0,0,1,2,80.7,2193.0,0,81.22222222222223,1,0.6843988797083949
3640,0,0,0,0,21,1,0,1,0,2,2,2,2,2,1,1,3,104.55,2239.4,0,101.7909090909091,0,0.39282573333314036
5292,1,0,1,0,60,1,2,2,1,1,1,1,1,1,1,0,0,24.15,1505.9,0,24.686885245901642,0,0.03303880680805761
6315,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.45,255.35,0,19.642307692307693,0,0.16150027606982906
3005,1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,2,75.4,1189.4,0,69.96470588235294,1,0.6980589149182889
6490,0,0,1,0,63,1,2,0,2,2,0,0,2,2,1,1,1,79.7,4786.15,0,74.78359375,0,0.14721731620992265
3397,0,1,0,0,22,1,0,1,2,2,0,0,0,0,0,0,2,81.7,1820.9,0,79.16956521739131,1,0.599259792370201
3839,0,0,1,1,32,1,0,0,2,2,2,2,0,2,0,0,0,76.3,2404.15,0,72.85303030303031,0,0.1369346058200837
5031,0,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,79.4,205.05,1,51.2625,1,0.8635498513985694
6780,0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,81.15,952.3,1,68.02142857142857,1,0.7907135629074683
585,0,0,1,1,68,1,2,1,0,2,0,2,2,2,2,1,1,103.75,7039.45,0,102.02101449275362,0,0.16925905781590755
6232,0,0,1,1,30,1,0,1,0,0,2,0,0,2,1,0,2,86.45,2538.05,0,81.87258064516129,0,0.3321117949769882
3634,0,0,0,0,16,1,0,1,0,2,0,0,0,0,0,0,0,75.1,1212.85,0,71.34411764705882,1,0.6302682383402329
306,1,0,0,0,33,1,0,1,0,2,0,2,0,0,2,0,0,80.6,2651.1,0,77.9735294117647,0,0.06839814508878904
4093,1,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,19.3,1304.8,0,17.873972602739727,0,0.02369182109454262
3336,0,1,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,84.6,360.1,1,72.02000000000001,1,0.8877200979004315
2947,0,0,0,0,12,0,1,0,2,0,0,2,0,0,1,1,3,33.6,435.45,0,33.496153846153845,0,0.07057919501228094
4706,0,1,1,0,4,1,2,1,0,0,0,0,2,0,0,1,2,83.25,308.05,0,61.61,1,0.8598317156729262
4054,0,0,1,1,0,1,0,0,2,2,2,0,2,2,2,0,3,80.85,1397.475,0,1397.475,0,0.18232128061679967
4540,0,0,0,0,6,1,2,1,2,0,0,0,0,0,0,1,2,79.05,434.5,1,62.07142857142857,1,0.6616183191011137
1855,0,0,1,0,65,1,2,1,0,2,2,2,2,2,1,1,1,108.05,7118.9,0,107.86212121212121,0,0.3445173970243191
225,0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.9,320.45,0,20.028125,0,0.20915218139170735
566,0,0,0,1,24,1,0,2,1,1,1,1,1,1,1,0,0,21.05,531.55,0,21.261999999999997,0,0.03955394221152438
549,0,0,0,1,13,0,1,0,0,2,0,0,0,0,0,0,2,30.15,382.2,0,27.3,1,0.5029773356410258
5358,1,0,0,0,24,1,0,1,0,0,0,0,0,2,0,1,1,79.85,2001.0,0,80.04,1,0.6298288126480593
4333,0,0,1,0,72,0,1,0,2,2,2,2,2,2,2,0,0,65.5,4919.7,0,67.3931506849315,0,0.04564801758772269
4508,0,0,1,1,54,1,2,1,2,2,0,0,2,2,0,1,0,104.1,5645.8,0,102.6509090909091,1,0.5173740716141421
4739,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,74.4,215.8,1,53.95,1,0.8194792867980094
4420,1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,3,20.5,77.6,0,15.52,0,0.1958086800097787
6978,0,1,1,1,32,1,2,1,0,0,2,0,2,0,0,1,3,91.35,2896.55,0,87.77424242424243,1,0.5968401167051663
5001,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,99.05,3395.8,1,94.32777777777778,1,0.7370888510067276
4375,1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,0,20.5,759.35,0,21.093055555555555,0,0.016305215193238954
2951,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,44.95,85.15,1,28.383333333333336,1,0.7150368808868511
6057,0,0,0,0,8,1,0,1,0,2,0,0,0,0,0,0,2,75.6,535.55,0,59.50555555555555,1,0.7589827812803361
6001,1,0,0,0,22,1,0,0,2,0,0,2,0,0,0,0,3,55.1,1253.15,0,54.48478260869565,0,0.26487244500778534
579,0,0,0,0,15,1,0,0,2,0,2,2,0,0,0,0,2,58.95,955.15,0,59.696875,0,0.4133923003461256
3830,1,0,0,0,22,1,2,1,0,0,0,0,2,2,0,1,2,95.1,2162.6,0,94.02608695652174,1,0.7502046666979291
6646,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,44.7,44.7,1,22.35,1,0.7380716849064406
2285,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,25.45,1813.35,0,25.185416666666665,0,0.006122267431047817
5950,1,0,0,0,4,1,0,0,2,0,2,0,0,0,0,0,2,56.75,245.15,0,49.03,0,0.42166918328716796
2813,1,0,0,0,25,1,2,0,2,2,2,2,0,2,0,0,0,81.75,2028.8,0,78.03076923076922,0,0.21220887371875635
4012,0,0,1,1,32,1,0,1,0,2,0,0,2,0,0,1,2,86.1,2723.75,0,82.53787878787878,1,0.7030543363013646
1948,1,1,1,0,7,0,1,0,2,0,0,0,0,0,0,0,0,29.8,220.45,0,27.55625,0,0.3676748752278796
3060,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,3,20.5,365.8,0,20.322222222222223,0,0.014590253437871625
6673,1,1,1,0,8,1,0,0,2,0,0,0,2,0,0,0,0,60.9,551.95,0,61.32777777777778,0,0.2948053422446217
3422,0,1,0,0,56,1,2,0,2,0,2,2,0,2,2,0,0,73.25,4054.2,0,71.12631578947368,0,0.058196236142563036
6441,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.7,45.7,1,22.85,1,0.8103860821281931
6969,1,1,0,0,8,1,0,1,2,0,0,2,2,2,0,0,1,100.3,832.35,1,92.48333333333333,1,0.8527991152001959
3166,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,2,19.25,112.3,1,14.0375,0,0.15082527149161098
5513,1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,60.65,0,15.1625,0,0.21461221532534921
2401,0,0,0,0,71,1,0,0,2,2,2,2,2,0,2,0,1,77.35,5550.1,0,77.08472222222223,0,0.04303999408175402
2203,0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,96.0,174.8,1,58.26666666666667,1,0.8826502839638483
5184,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.55,90.55,1,45.275,1,0.9435473125971489
3526,1,0,1,0,49,1,2,1,2,2,0,0,2,0,0,1,0,93.85,4733.1,0,94.662,0,0.46500278555911856
373,1,0,0,0,58,1,0,0,0,2,2,2,2,0,2,0,0,70.1,4048.95,0,68.62627118644068,0,0.021659996962313292
6305,1,1,1,0,44,0,1,0,0,2,0,0,0,0,0,1,2,30.35,1359.7,1,30.215555555555557,1,0.5399066022212925
407,0,0,1,1,59,1,0,0,0,2,0,2,2,2,2,1,1,75.95,4542.35,0,75.70583333333335,0,0.02848748034143808
1958,1,0,0,0,71,1,2,1,2,0,2,2,2,2,2,1,2,108.05,7532.15,1,104.61319444444445,0,0.31390278261323235
4154,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,1,34.95,1,0.9659279625072179
4158,0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,0,2,75.25,888.65,0,74.05416666666666,1,0.7425685314463824
4716,1,1,1,0,62,1,2,1,0,2,2,0,2,2,1,1,2,103.75,6383.35,1,101.32301587301588,0,0.47795548082583755
4578,0,0,1,1,35,1,0,0,2,0,0,2,0,0,1,1,0,54.95,1916.0,0,53.22222222222222,0,0.06199380078363537
2319,0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,0,19.5,413.0,0,19.666666666666668,0,0.1784115299301829
762,1,0,1,1,40,1,0,2,1,1,1,1,1,1,2,0,3,19.6,808.95,0,19.73048780487805,0,0.010108837756145808
1707,0,0,0,0,39,1,0,0,2,0,0,0,0,0,1,1,2,47.85,1886.4,0,47.160000000000004,0,0.13768571866664703
6069,1,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,86.6,86.6,1,43.3,1,0.9501206502403363
5799,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,23.75,1679.25,0,23.003424657534246,0,0.006490189382569281
6593,0,1,1,0,33,1,2,1,0,2,0,0,0,0,0,1,0,80.6,2656.5,1,78.13235294117646,1,0.6044197777625038
1781,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,43.8,540.95,0,41.611538461538466,0,0.4561922189658872
2607,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.75,19.75,0,9.875,0,0.24642115588362112
6382,1,0,0,1,27,1,0,2,1,1,1,1,1,1,0,0,3,19.15,537.35,0,19.19107142857143,0,0.07894300482959099
2296,1,0,1,1,34,1,0,2,1,1,1,1,1,1,1,0,1,19.6,678.8,0,19.39428571428571,0,0.01291333425931151
824,0,0,1,0,56,1,0,1,2,0,2,0,0,0,2,0,0,80.3,4513.65,0,79.18684210526315,0,0.06628748922907365
5933,0,0,0,0,58,1,2,2,1,1,1,1,1,1,2,0,1,24.35,1423.85,0,24.133050847457625,0,0.018706791760773934
3444,0,0,1,1,22,1,2,2,1,1,1,1,1,1,2,0,1,25.25,555.4,0,24.14782608695652,0,0.03631070841168162
6434,0,0,1,1,10,1,2,2,1,1,1,1,1,1,2,0,1,26.1,225.55,0,20.504545454545454,0,0.0544908086682842
5174,1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,1,20.0,268.45,0,19.175,0,0.02282409323440785
2701,0,0,0,0,35,1,2,1,0,2,0,2,0,0,0,0,1,85.3,2917.5,1,81.04166666666667,1,0.5269207358323048
4713,0,0,0,0,34,1,0,1,0,0,0,0,0,0,0,1,1,70.0,2416.1,1,69.03142857142856,1,0.6333583508211247
949,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,94.3,424.45,1,84.89,1,0.9059168254568765
1747,1,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,0,20.7,1492.1,0,20.43972602739726,0,0.0049640020766599565
2263,1,0,0,0,2,1,0,0,0,0,0,2,2,2,0,0,2,70.3,132.4,0,44.13333333333333,0,0.49959174618818414
5932,0,0,0,0,7,1,0,1,0,0,2,0,2,2,0,1,2,95.35,660.9,1,82.6125,1,0.898832764621046
1338,1,1,1,0,27,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1893.95,1,67.64107142857144,1,0.6507439145981417
5773,1,0,1,1,4,1,0,1,0,0,0,0,0,0,0,1,3,69.55,284.9,0,56.98,1,0.6924948409044392
6303,0,0,0,0,37,1,0,2,1,1,1,1,1,1,2,0,3,19.85,784.25,0,20.638157894736842,0,0.009495693113649253
5014,1,0,0,0,21,1,0,2,1,1,1,1,1,1,0,0,3,20.0,417.7,0,18.986363636363635,0,0.10366220463987276
1974,0,1,1,0,53,1,2,1,0,0,0,0,2,2,1,1,1,95.85,5016.25,0,92.89351851851852,0,0.36329771752485596
6706,0,0,0,0,18,1,2,1,0,0,0,2,0,2,0,1,2,90.1,1612.75,1,84.88157894736842,1,0.6745158026093648
4969,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,68.95,119.75,1,39.916666666666664,1,0.8043910434983821
6236,1,0,1,1,32,1,2,1,2,0,0,0,2,2,0,1,1,99.55,3204.65,1,97.11060606060606,1,0.6246303468496102
4555,1,1,1,0,23,1,0,2,1,1,1,1,1,1,1,1,2,20.75,485.2,0,20.216666666666665,0,0.01437162093211971
634,1,0,0,0,3,1,0,0,2,0,0,0,0,0,0,1,3,50.15,160.85,0,40.2125,1,0.5594979855944691
4687,0,0,1,1,71,0,1,0,2,2,0,2,2,2,2,0,3,58.65,4145.25,0,57.572916666666664,0,0.026305501001339868
5268,1,0,0,0,9,1,0,1,0,0,0,2,2,2,0,1,0,95.9,827.45,0,82.745,1,0.6676223906445733
2849,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,49.5,49.5,0,24.75,1,0.7499373600986661
3287,1,0,1,1,18,1,0,0,0,0,2,0,0,2,0,0,2,57.45,990.85,1,52.15,0,0.4759719485478438
2712,1,0,1,1,12,1,0,0,0,0,0,0,0,2,1,0,1,53.65,696.35,1,53.565384615384616,0,0.48031897055537165
5436,1,0,1,0,71,1,2,0,2,2,2,2,0,2,2,1,3,80.1,5585.4,0,77.57499999999999,0,0.027118993943068517
6585,0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,1,0,24.4,1601.2,0,24.633846153846154,0,0.031566314515382735
2635,1,0,0,0,4,0,1,0,0,0,0,2,0,2,0,1,2,40.05,162.45,0,32.489999999999995,1,0.5808680676146707
6609,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,3,19.5,470.2,0,19.591666666666665,0,0.09891258786027929
1005,0,0,1,1,39,1,0,0,2,0,0,0,0,0,0,0,1,51.05,2066.0,0,51.65,0,0.30358919681200713
2394,1,0,1,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.35,1426.45,0,49.18793103448276,0,0.0715801604518867
5865,0,1,0,0,5,1,0,1,0,2,0,0,2,0,0,1,2,84.7,392.5,0,65.41666666666667,1,0.863404694237144
5285,0,1,1,0,45,1,0,1,0,0,2,0,0,2,0,1,2,86.1,3861.45,0,83.9445652173913,1,0.6569583198344
5088,1,0,0,0,37,1,0,1,0,0,0,0,0,0,0,1,3,70.35,2552.9,0,67.18157894736842,1,0.572898047968345
5587,0,1,1,0,60,1,0,1,2,2,2,2,2,2,2,1,0,110.0,6668.35,0,109.31721311475411,0,0.3260689873942045
3395,1,1,0,0,8,1,2,1,0,0,2,0,2,2,0,1,2,100.6,819.4,1,91.04444444444444,1,0.9025158904686961
4787,0,0,0,0,47,1,2,1,2,0,2,0,2,0,1,0,1,94.9,4615.25,0,96.15104166666667,0,0.19876403314754876
5983,1,0,1,1,26,1,2,1,0,0,0,0,2,0,0,1,2,83.75,2070.6,1,76.68888888888888,1,0.696933037277528
2930,0,1,1,1,3,1,0,1,2,0,0,2,2,0,0,1,3,88.3,273.75,1,68.4375,1,0.6977558675851276
5916,0,0,1,1,50,1,0,1,0,0,0,0,0,0,0,1,0,69.75,3557.7,0,69.75882352941176,1,0.501208071655028
932,1,0,1,1,27,1,2,0,0,0,0,2,2,2,0,0,0,71.6,1957.1,0,69.89642857142857,0,0.11009524219659085
2914,0,1,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,92.1,729.95,1,81.10555555555555,1,0.88957569906033
1801,0,0,1,0,62,1,2,2,1,1,1,1,1,1,2,0,0,23.65,1416.75,0,22.488095238095237,0,0.013749569060994145
5784,0,0,1,0,71,1,0,0,2,0,2,2,2,2,2,0,0,81.85,5924.4,0,82.28333333333333,0,0.011547818047120129
1200,1,0,0,0,66,1,2,2,1,1,1,1,1,1,2,0,3,25.1,1697.7,0,25.338805970149256,0,0.01202122417325619
4572,1,0,1,1,68,1,2,1,2,2,2,2,2,2,2,1,0,114.7,7849.85,0,113.7659420289855,0,0.13167922111785899
3196,0,0,0,0,13,0,1,0,0,0,2,0,2,2,0,0,2,49.15,649.4,0,46.385714285714286,0,0.4439153239570129
3433,1,0,1,0,56,1,0,1,0,0,0,0,0,2,1,1,2,80.9,4557.5,0,79.95614035087719,0,0.20244317340867407
7013,1,0,1,0,38,1,0,1,2,2,0,0,0,0,0,1,2,79.45,3013.05,1,77.25769230769231,1,0.5959983223844527
852,1,1,0,0,14,1,0,1,0,0,0,0,2,2,0,0,1,90.45,1266.1,1,84.40666666666667,1,0.7711411017880789
1287,0,0,0,1,16,1,0,2,1,1,1,1,1,1,1,1,0,19.3,360.35,0,21.197058823529414,0,0.08979461364370422
5186,0,0,1,1,14,1,0,1,0,0,0,0,0,0,0,0,2,70.2,1046.5,0,69.76666666666667,1,0.6838169472848619
3445,1,0,1,1,32,1,0,1,0,0,0,0,0,0,0,1,0,69.75,2347.9,1,71.14848484848486,1,0.6091778531358158
2345,0,0,0,0,8,1,0,0,2,0,0,2,0,0,1,0,0,54.25,447.75,0,49.75,0,0.08694819008076299
2464,0,0,1,1,43,1,2,1,0,0,2,0,2,2,0,1,0,99.3,4209.95,0,95.68068181818181,1,0.6770054891163633
548,0,0,0,0,52,1,2,0,2,0,2,2,2,0,1,0,1,74.0,3877.65,0,73.16320754716982,0,0.15279522686375194
2833,1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,3,50.25,152.3,0,38.075,1,0.5567397178341014
1951,1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,1,3,19.8,572.2,0,19.073333333333334,0,0.010586250563289289
5917,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,1,9.825,1,0.6139563199113777
879,1,1,0,0,12,0,1,0,0,0,2,2,0,2,0,1,2,43.65,526.95,1,40.534615384615385,1,0.5670985011242674
2704,0,0,1,1,16,0,1,0,0,0,0,0,0,2,0,1,1,35.5,552.7,0,32.51176470588236,1,0.5106851261426286
4987,0,0,0,0,40,1,2,0,0,0,2,2,2,2,1,1,3,80.75,3208.65,0,78.25975609756098,0,0.23361747313798625
4021,0,0,0,0,5,0,1,0,0,0,2,0,0,2,0,0,2,39.5,210.75,1,35.125,1,0.6964020664226427
4239,1,0,1,0,40,1,2,1,0,0,0,0,2,2,0,1,0,97.1,3706.95,1,90.41341463414633,1,0.6869104316832452
2434,0,0,0,0,36,1,0,2,1,1,1,1,1,1,1,0,3,19.55,620.75,0,16.777027027027028,0,0.01972988625798948
4931,0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,1,2,80.0,412.5,1,68.75,1,0.8686341895510998
1112,0,0,0,0,10,1,0,1,2,0,0,0,2,0,0,1,3,84.7,832.05,1,75.64090909090909,1,0.7415474539943497
1402,1,0,1,1,2,1,0,1,0,0,0,0,2,2,0,1,0,89.55,185.55,1,61.85,1,0.8819196662348509
248,1,0,0,0,23,1,2,1,0,0,0,2,2,0,0,1,2,90.6,1943.2,1,80.96666666666667,1,0.6203890752534013
4323,1,0,1,1,26,1,0,2,1,1,1,1,1,1,1,1,0,20.05,505.9,0,18.737037037037037,0,0.02605939143424627
3408,0,1,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,112.4,8046.85,0,110.23082191780823,0,0.019676903207585205
1176,0,0,1,0,34,1,0,0,0,0,0,2,0,0,0,0,0,50.2,1815.3,0,51.86571428571428,0,0.13278436175368027
5086,1,0,0,0,10,1,0,0,2,0,0,2,2,0,0,0,0,62.25,612.95,0,55.722727272727276,0,0.2765226014112524
2677,0,0,0,0,14,1,0,0,2,0,0,2,0,0,1,0,3,55.7,795.15,0,53.01,0,0.07799964859630981
432,0,0,0,0,23,1,2,1,2,0,0,0,2,0,0,1,0,90.05,2169.8,1,90.40833333333335,1,0.651682014297532
6798,1,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,3,19.65,973.1,0,20.272916666666667,0,0.009910037243122189
5005,1,0,1,0,24,1,0,1,2,0,0,2,0,2,0,1,2,89.25,2210.2,0,88.40799999999999,0,0.40434261236541796
3931,1,0,1,0,49,1,2,1,0,2,0,0,2,2,0,1,0,99.05,4853.75,1,97.075,1,0.7194053263956502
6279,1,1,0,0,20,1,0,0,2,0,0,2,0,0,1,0,3,54.0,1055.9,0,50.280952380952385,0,0.10080064428545504
4370,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,69.75,144.55,1,48.18333333333334,1,0.7679323053265277
2168,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,1,49.05,91.1,1,30.366666666666664,1,0.7768400440781291
5518,1,0,0,0,22,0,1,0,0,0,2,2,2,2,2,0,0,56.75,1304.85,0,56.73260869565217,0,0.09992313196869905
445,1,0,0,0,7,1,2,1,0,0,2,0,2,2,0,1,0,98.05,713.0,1,89.125,1,0.8951745601692382
1433,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,21.1,21.1,0,10.55,0,0.4183070106068642
2943,0,0,1,1,59,1,2,1,0,2,0,2,0,2,0,1,0,96.65,5580.8,0,93.01333333333334,0,0.2804606360380461
2893,0,0,1,1,58,1,2,2,1,1,1,1,1,1,1,1,1,24.5,1497.9,0,25.38813559322034,0,0.04104215529585151
3046,0,0,0,0,41,1,2,1,2,2,2,2,2,2,0,1,0,114.5,4527.45,1,107.79642857142856,1,0.6132564668047812
6941,0,1,0,0,59,1,2,1,0,2,0,0,0,0,2,1,1,79.2,4590.35,0,76.50583333333334,0,0.06038980271650012
308,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,1,2,69.55,200.2,0,50.05,1,0.6718687434551006
185,1,0,0,0,32,1,0,2,1,1,1,1,1,1,2,1,0,20.05,614.45,0,18.61969696969697,0,0.016907763368075944
1188,1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,98.85,4564.9,0,97.12553191489361,1,0.7630590719543406
3052,1,0,1,1,0,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1397.475,0,1397.475,0,0.030827684252469213
6962,1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,80.95,171.15,1,57.050000000000004,1,0.8718329771339433
6475,0,0,1,1,52,1,0,2,1,1,1,1,1,1,1,0,1,19.6,1012.4,0,19.10188679245283,0,0.013388176716133309
3097,0,1,0,0,13,1,0,1,0,0,2,0,0,0,0,1,2,74.3,940.35,1,67.16785714285714,1,0.760930024956728
6357,0,1,0,0,11,1,0,1,0,0,0,0,2,2,0,0,0,89.7,1047.7,1,87.30833333333334,1,0.8497460427961524
5144,1,0,0,0,32,1,2,1,2,0,0,2,0,0,0,0,0,87.65,2766.4,0,83.83030303030303,0,0.28016647019087476
5003,1,1,1,0,17,1,2,1,0,0,2,0,2,2,0,1,1,100.45,1622.45,1,90.13611111111112,1,0.691415993589745
